Date,BTC-USD,ETH-USD,LTC-USD,SOL-USD,AVAX-USD,BNB-USD
2021-06-14 00:00:00+00:00,40218.4765625,2537.89111328125,172.9490966796875,38.71305465698242,14.965835571289062,368.7927551269531
2021-06-15 00:00:00+00:00,40406.26953125,2610.936767578125,178.659423828125,41.153648376464844,15.18004322052002,373.566162109375
2021-06-16 00:00:00+00:00,38347.0625,2367.66357421875,166.4589385986328,39.703617095947266,14.067678451538086,347.033447265625
2021-06-17 00:00:00+00:00,38053.50390625,2372.001953125,167.05569458007812,39.264591217041016,14.832069396972656,352.738525390625
2021-06-18 00:00:00+00:00,35787.24609375,2231.733154296875,156.3556365966797,36.64879608154297,13.627870559692383,336.8096923828125
2021-06-19 00:00:00+00:00,35615.87109375,2178.4990234375,153.2954559326172,35.35343551635742,13.45772933959961,335.71282958984375
2021-06-20 00:00:00+00:00,35698.296875,2246.364501953125,155.09259033203125,35.32201385498047,13.970991134643555,340.06719970703125
2021-06-21 00:00:00+00:00,31676.693359375,1888.447509765625,124.78646087646484,26.657400131225586,11.210616111755371,270.98443603515625
2021-06-22 00:00:00+00:00,32505.66015625,1874.9500732421875,119.6026840209961,26.7718563079834,10.526581764221191,261.8180847167969
2021-06-23 00:00:00+00:00,33723.02734375,1989.736328125,128.67498779296875,30.048887252807617,11.193946838378906,294.49029541015625
2021-06-24 00:00:00+00:00,34662.4375,1988.456298828125,134.48460388183594,31.181034088134766,11.482956886291504,308.39703369140625
2021-06-25 00:00:00+00:00,31637.779296875,1813.21728515625,125.687744140625,28.698862075805664,10.270669937133789,281.62091064453125
2021-06-26 00:00:00+00:00,32186.27734375,1829.2392578125,126.65725708007812,29.712854385375977,10.2755708694458,279.43804931640625
2021-06-27 00:00:00+00:00,34649.64453125,1978.8946533203125,132.34788513183594,31.929391860961914,10.919079780578613,290.5670166015625
2021-06-28 00:00:00+00:00,34434.3359375,2079.657470703125,137.370849609375,32.92778015136719,11.286295890808105,289.53411865234375
2021-06-29 00:00:00+00:00,35867.77734375,2160.768310546875,143.70291137695312,33.86680221557617,11.851420402526855,300.2115478515625
2021-06-30 00:00:00+00:00,35040.8359375,2274.547607421875,144.13583374023438,35.55640411376953,11.955547332763672,303.2958679199219
2021-07-01 00:00:00+00:00,33572.1171875,2113.60546875,137.57752990722656,33.40403366088867,11.22981071472168,288.2184143066406
2021-07-02 00:00:00+00:00,33897.046875,2150.040283203125,136.94369506835938,34.02048110961914,11.132654190063477,287.423095703125
2021-07-03 00:00:00+00:00,34668.546875,2226.1142578125,140.27969360351562,34.478816986083984,11.503907203674316,298.23712158203125
2021-07-04 00:00:00+00:00,35287.78125,2321.72412109375,144.90585327148438,34.31060028076172,12.350099563598633,307.7320861816406
2021-07-05 00:00:00+00:00,33746.00390625,2198.58251953125,138.0732421875,32.984588623046875,12.026809692382812,302.37799072265625
2021-07-06 00:00:00+00:00,34235.1953125,2324.679443359375,138.9856414794922,34.26913833618164,13.357434272766113,320.934814453125
2021-07-07 00:00:00+00:00,33855.328125,2315.161865234375,137.3712158203125,36.59136962890625,13.089753150939941,327.5224609375
2021-07-08 00:00:00+00:00,32877.37109375,2120.0263671875,132.30850219726562,33.20372772216797,12.119664192199707,310.4271240234375
2021-07-09 00:00:00+00:00,33798.01171875,2146.6923828125,134.57159423828125,33.2646484375,12.544168472290039,316.4845275878906
2021-07-10 00:00:00+00:00,33520.51953125,2111.403564453125,133.98728942871094,31.788644790649414,12.025736808776855,316.14013671875
2021-07-11 00:00:00+00:00,34240.1875,2139.664794921875,134.24583435058594,32.17784118652344,12.413664817810059,322.0316467285156
2021-07-12 00:00:00+00:00,33155.84765625,2036.7210693359375,133.5381317138672,30.848087310791016,12.186532974243164,316.32818603515625
2021-07-13 00:00:00+00:00,32702.025390625,1940.083984375,131.32180786132812,29.12118911743164,11.914669036865234,308.8111572265625
2021-07-14 00:00:00+00:00,32822.34765625,1994.331298828125,131.06260681152344,31.2810001373291,11.792096138000488,309.4063720703125
2021-07-15 00:00:00+00:00,31780.73046875,1911.1756591796875,125.49156188964844,28.45210075378418,11.349885940551758,315.2440185546875
2021-07-16 00:00:00+00:00,31421.5390625,1880.3829345703125,121.04105377197266,26.37000846862793,10.860897064208984,302.985595703125
2021-07-17 00:00:00+00:00,31533.068359375,1898.8251953125,120.0270767211914,26.721668243408203,10.927745819091797,300.4979248046875
2021-07-18 00:00:00+00:00,31796.810546875,1895.5521240234375,119.51201629638672,26.751909255981445,10.70465087890625,302.4804992675781
2021-07-19 00:00:00+00:00,30817.83203125,1817.296630859375,113.16480255126953,24.44757652282715,10.169768333435059,280.01861572265625
2021-07-20 00:00:00+00:00,29807.34765625,1787.5107421875,107.39948272705078,23.48955535888672,9.650588035583496,264.7823791503906
2021-07-21 00:00:00+00:00,32110.693359375,1990.9708251953125,117.45989227294922,26.623079299926758,10.420524597167969,292.5313720703125
2021-07-22 00:00:00+00:00,32313.10546875,2025.2027587890625,120.73579406738281,27.70208168029785,10.828587532043457,293.6411437988281
2021-07-23 00:00:00+00:00,33581.55078125,2124.776611328125,124.2494125366211,28.513879776000977,11.099355697631836,299.2829895019531
2021-07-24 00:00:00+00:00,34292.4453125,2189.21875,126.18867492675781,28.702619552612305,11.17281723022461,302.0718688964844
2021-07-25 00:00:00+00:00,35350.1875,2191.373779296875,127.59797668457031,28.168773651123047,11.2407865524292,302.4361572265625
2021-07-26 00:00:00+00:00,37337.53515625,2233.36669921875,131.36248779296875,28.306642532348633,11.492170333862305,304.4782409667969
2021-07-27 00:00:00+00:00,39406.94140625,2298.33349609375,134.6178741455078,28.065326690673828,11.91977310180664,313.60260009765625
2021-07-28 00:00:00+00:00,39995.90625,2296.54541015625,139.83660888671875,27.815410614013672,12.256926536560059,313.42864990234375
2021-07-29 00:00:00+00:00,40008.421875,2380.956787109375,141.3212890625,31.281137466430664,12.41838264465332,316.74945068359375
2021-07-30 00:00:00+00:00,42235.546875,2466.96142578125,145.7750244140625,32.393943786621094,13.002365112304688,322.90936279296875
2021-07-31 00:00:00+00:00,41626.1953125,2536.2099609375,144.93321228027344,36.82731246948242,13.591609001159668,333.5495910644531
2021-08-01 00:00:00+00:00,39974.89453125,2561.85205078125,140.73553466796875,34.25436019897461,12.877431869506836,333.4840087890625
2021-08-02 00:00:00+00:00,39201.9453125,2610.1533203125,141.50550842285156,33.22241973876953,13.006891250610352,331.1031188964844
2021-08-03 00:00:00+00:00,38152.98046875,2502.349609375,138.2908477783203,33.99644088745117,12.533293724060059,322.74774169921875
2021-08-04 00:00:00+00:00,39747.50390625,2724.619873046875,142.623046875,35.76362609863281,13.679924964904785,334.9187927246094
2021-08-05 00:00:00+00:00,40869.5546875,2827.328857421875,143.43597412109375,37.35513687133789,13.834280967712402,337.8738708496094
2021-08-06 00:00:00+00:00,42816.5,2890.941650390625,147.8009490966797,39.446102142333984,14.725431442260742,342.1369934082031
